id_estrella,clasificacion,periodo_orbital,duracion_transito,profundidad_transito,radio_planeta,indice_probabilidad_planeta,equilibrio_temperatura,radio_estrella,probabilidad_planeta
11674709,CANDIDATE,20.69920737,2.17,,,0.467,,,BAJO
7287028,CANDIDATE,3.6092231,2.8,52.4,0.68,0.465,1192.0,0.929,BAJO
3356193,CANDIDATE,5.8229815,2.8,281.6,1.36,0.452,914.0,0.804,BAJO
8673511,CANDIDATE,0.757261281,0.905,36.5,0.58,0.449,1908.0,0.953,BAJO
5642688,CANDIDATE,1.4733245,1.406,124.0,1.03,0.446,1576.0,0.921,BAJO
12554485,CANDIDATE,495.662346,4.428,675.7,2.73,0.444,207.0,0.82,BAJO
2305866,CANDIDATE,115.230655,17.735,164.4,4.02,0.441,632.0,2.517,BAJO
9839030,CANDIDATE,27.285315,7.47,396.5,2.19,0.44,678.0,1.094,BAJO
8494263,CANDIDATE,78.9257421,7.5193,17972.0,11.9,0.436,398.0,0.882,BAJO
10977671,CANDIDATE,199.064336,13.623,265.0,6.12,0.433,483.0,3.436,BAJO
8807057,CANDIDATE,97.991569,4.665,126.8,1.41,0.433,467.0,1.169,BAJO
8247770,CANDIDATE,8.28157072,3.1,139.2,1.37,0.427,956.0,1.175,BAJO
4072271,CANDIDATE,219.20579,14.5,207.8,2.66,0.427,456.0,1.785,BAJO
9334893,CANDIDATE,2.47240869,1.87,47.5,0.36,0.425,887.0,0.525,BAJO
2284957,CANDIDATE,419.2615,21.53,287.8,1.7,0.416,256.0,0.975,BAJO
10810859,CANDIDATE,82.401274,6.48,430.7,2.21,0.414,421.0,1.0,BAJO
4840672,CANDIDATE,9.2294726,2.446,199.3,0.82,0.413,601.0,0.596,BAJO
6423922,CANDIDATE,0.9951412,5.588,101.7,0.22,0.413,509.0,0.109,BAJO
7812893,CANDIDATE,8.7998722,1.153,270.3,1.09,0.409,577.0,0.675,BAJO
3937814,CANDIDATE,8.19619768,2.109,197.4,1.55,0.409,851.0,0.995,BAJO
4902202,CANDIDATE,216.456055,11.067,1002.8,3.61,0.405,320.0,1.155,BAJO
5706595,CANDIDATE,150.381954,4.968,396.1,2.26,0.404,325.0,0.954,BAJO
11923213,CANDIDATE,27.2020672,1.811,180.3,1.87,0.4,719.0,1.396,BAJO
10264293,CANDIDATE,20.9525604,3.986,232.9,1.19,0.397,495.0,0.72,BAJO
5900235,CANDIDATE,58.7701045,6.995,224.4,1.57,0.393,508.0,1.013,BAJO
8489260,CANDIDATE,130.235324,5.678,750.1,2.44,0.386,332.0,0.903,BAJO
5184709,CANDIDATE,10.57910009,1.4553,329.3,2.03,0.384,929.0,1.093,BAJO
8949925,CANDIDATE,42.0292298,8.499,373.7,2.33,0.383,578.0,1.217,BAJO
11905398,CANDIDATE,24.7967294,4.278,970.5,3.14,0.383,537.0,0.776,BAJO
4670361,CANDIDATE,631.56889,14.37,789.0,3.13,0.381,237.0,1.059,BAJO
5802205,CANDIDATE,578.88761,18.521,76.8,1.69,0.381,315.0,1.917,BAJO
10665228,CANDIDATE,11.3251153,2.126,297.2,1.26,0.378,674.0,0.727,BAJO
10790401,CANDIDATE,254.336707,8.585,398.4,13.97,0.371,586.0,6.502,BAJO
12349560,CANDIDATE,43.3975622,3.908,585.3,1.69,0.37,388.0,0.725,BAJO
5898983,CANDIDATE,40.1454757,5.2,310.8,13.01,0.365,1640.0,7.162,BAJO
4572728,CANDIDATE,309.191789,11.392,122.8,1.96,0.363,383.0,1.754,BAJO
8120820,CANDIDATE,129.222771,7.272,445.3,2.01,0.358,288.0,0.809,BAJO
3663850,CANDIDATE,141.400279,3.031,790.1,41.55,0.356,945.0,14.907,BAJO
11187972,CANDIDATE,37.4646974,4.954,51.6,0.97,0.354,677.0,1.342,BAJO
12555616,CANDIDATE,21.980467,4.78,96.0,0.92,0.347,625.0,0.936,BAJO
5683219,CANDIDATE,9.4609418,4.888,47.5,0.54,0.347,767.0,0.788,BAJO
12266099,CANDIDATE,77.177672,2.312,318.6,1.29,0.34,327.0,0.749,BAJO
9650579,CANDIDATE,432.96905,20.76,257.9,1.43,0.335,219.0,0.886,BAJO
11296205,CANDIDATE,379.67276,9.662,253.9,1.33,0.334,247.0,0.824,BAJO
10155029,CANDIDATE,2.131660527,1.8585,32.2,0.56,0.333,1438.0,0.997,BAJO
6366559,CANDIDATE,55.7583803,2.497,132.7,1.59,0.325,537.0,1.403,BAJO
10351947,CANDIDATE,260.446151,9.314,713.9,25.39,0.325,608.0,7.796,BAJO
8880317,CANDIDATE,382.5891,11.7,298.2,2.15,0.324,305.0,1.239,BAJO
6531617,CANDIDATE,433.220461,2.725,725.1,2.07,0.323,203.0,0.777,BAJO
10844823,CANDIDATE,362.13187,5.59,849.0,2.23,0.323,208.0,0.766,BAJO
5894182,CANDIDATE,494.485085,3.905,385.3,5.03,0.322,379.0,2.553,BAJO
5687986,CANDIDATE,382.30306,8.83,225.6,4.05,0.318,400.0,2.59,BAJO
9026007,CANDIDATE,403.163148,5.735,681.1,2.49,0.313,240.0,0.963,BAJO
5956171,CANDIDATE,402.27493,15.67,294.5,1.73,0.311,262.0,0.95,BAJO
9532710,CANDIDATE,5.24242029,6.413,334.9,3.86,0.305,1367.0,1.829,BAJO
5769810,CANDIDATE,8.97377221,2.135,106.5,2.96,0.301,1530.0,2.829,BAJO
3558849,CANDIDATE,160.850075,9.427,428.1,3.41,0.298,413.0,1.507,BAJO
9268159,CANDIDATE,185.97534,8.744,54.5,2.76,0.295,688.0,3.638,BAJO
8836888,CANDIDATE,7.10397925,1.5398,370.5,1.51,0.294,818.0,0.789,BAJO
6356506,CANDIDATE,280.55544,12.757,401.4,2.17,0.291,308.0,1.078,BAJO
5193439,CANDIDATE,129.847318,13.057,198.4,1.45,0.285,385.0,1.032,BAJO
2019477,CANDIDATE,20.5736113,11.222,76.0,3.86,0.283,1197.0,4.524,BAJO
4367854,CANDIDATE,5.1952021,2.1552,320.8,1.37,0.276,836.0,0.738,BAJO
8197176,CANDIDATE,9.3589254,3.169,1527.0,17.37,0.275,1528.0,4.521,BAJO
9959093,CANDIDATE,19.1644498,3.553,63.8,1.83,0.274,988.0,2.234,BAJO
6665064,CANDIDATE,24.996068,5.623,621.7,2.4,0.267,604.0,0.956,BAJO
10515564,CANDIDATE,5.0487451,4.007,67.6,0.67,0.266,922.0,0.83,BAJO
8439949,CANDIDATE,364.98242,12.346,533.0,3.12,0.266,293.0,1.116,BAJO
4742188,CANDIDATE,413.51856,10.395,391.1,1.96,0.255,254.0,0.992,BAJO
11350634,CANDIDATE,278.38935,10.43,262.8,6.81,0.253,464.0,4.342,BAJO
12647757,CANDIDATE,490.63941,16.5,268.8,7.67,0.251,412.0,4.817,BAJO
1723078,CANDIDATE,330.025002,6.659,259.2,5.92,0.246,478.0,3.466,BAJO
11854636,CANDIDATE,37.0200232,1.421,581.0,2.14,0.235,507.0,0.886,BAJO
4953262,CANDIDATE,105.5904748,2.188,292.4,8.16,0.233,670.0,4.383,BAJO
5097856,CANDIDATE,483.36405,15.61,285.4,1.27,0.23,202.0,0.718,BAJO
9278575,CANDIDATE,502.25648,14.84,153.2,1.03,0.23,215.0,0.833,BAJO
8329346,CANDIDATE,389.875816,3.336,2134.0,3.76,0.229,207.0,0.79,BAJO
4446859,CANDIDATE,425.64971,11.07,171.2,1.58,0.228,281.0,1.195,BAJO
5858919,CANDIDATE,218.771117,3.201,140.1,250.2,0.224,1997.0,151.184,BAJO
5955197,CANDIDATE,359.33831,18.566,977.9,2.33,0.223,216.0,0.753,BAJO
10089911,CANDIDATE,11.6089351,2.957,199.6,46.44,0.216,1496.0,3.53,BAJO
10253977,CANDIDATE,392.601892,3.21,779.0,2.25,0.216,204.0,0.753,BAJO
6111011,CANDIDATE,14.7639145,3.14,162.5,0.93,0.212,632.0,0.733,BAJO
8708961,CANDIDATE,370.98253,17.84,552.3,119.96,0.212,338.0,1.63,BAJO
8365739,CANDIDATE,2.38920105,3.15,,,0.207,,,BAJO
8297017,CANDIDATE,128.208643,2.745,212.2,6.15,0.206,792.0,3.811,BAJO
6368905,CANDIDATE,220.720142,8.186,862.5,2.0,0.193,235.0,0.696,BAJO
10011213,CANDIDATE,376.37989,13.99,1140.0,3.26,0.189,265.0,0.955,BAJO
9592621,CANDIDATE,191.03728,3.595,1607.0,3.54,0.186,286.0,0.901,BAJO
11601972,CANDIDATE,290.196139,13.698,281.0,2.35,0.185,341.0,1.403,BAJO
6057750,CANDIDATE,1.6037058,9.067,32.8,1.54,0.184,2492.0,2.512,BAJO
3765692,CANDIDATE,3.09383248,1.576,373.7,1.32,0.184,998.0,0.681,BAJO
7747103,CANDIDATE,399.37587,21.25,552.2,3.93,0.181,326.0,1.618,BAJO
7213311,CANDIDATE,285.374561,4.865,482.3,5.94,0.176,423.0,2.756,BAJO
8263187,CANDIDATE,36.566324,4.832,2943.0,15.41,0.175,828.0,2.884,BAJO
3629119,CANDIDATE,331.55459,5.35,288.7,1.36,0.175,240.0,0.801,BAJO
9419020,CANDIDATE,2.40174996,1.413,254.4,0.65,0.17,621.0,0.399,BAJO
1718189,CANDIDATE,86.723653,4.852,241.0,1.43,0.149,391.0,0.876,BAJO
12168280,CANDIDATE,229.957537,7.59,400.0,43.78,0.141,444.0,2.057,BAJO
5617259,CANDIDATE,1.048130894,5.6707,191.8,4.52,0.139,3871.0,3.214,BAJO
9605514,CANDIDATE,66.789347,4.08,358.5,2.07,0.137,490.0,1.031,BAJO
5004909,CANDIDATE,40.6511021,11.282,136.4,1.7,0.135,651.0,1.369,BAJO
4857058,CANDIDATE,77.915425,8.274,178.8,1.17,0.129,367.0,0.874,BAJO
8007675,CANDIDATE,2.352446342,1.6802,32.5,1.24,0.126,2173.0,2.003,BAJO
10214341,CANDIDATE,277.13367,9.67,321.2,1.84,0.126,307.0,0.971,BAJO
8890924,CANDIDATE,4.4408541,8.083,33.9,1.74,0.125,1642.0,3.062,BAJO
8022520,CANDIDATE,432.42787,19.63,110.3,1.14,0.12,259.0,1.009,BAJO
8391983,CANDIDATE,0.70965042,1.318,223.4,1.49,0.118,2036.0,1.002,BAJO
5981058,CANDIDATE,27.765596,19.49,147.6,1.2,0.113,605.0,0.999,BAJO
8308516,CANDIDATE,623.70774,6.688,250.9,1.81,0.113,258.0,1.132,BAJO
3559860,CANDIDATE,58.940569,4.769,570.3,2.48,0.094,465.0,0.99,BAJO
11338091,CANDIDATE,293.38641,15.23,94.9,1.35,0.092,347.0,1.34,BAJO
10155286,CANDIDATE,333.486169,3.199,639.1,19.3,0.092,557.0,7.824,BAJO
9072639,CANDIDATE,1.182862515,2.928,22.3,1.26,0.089,2800.0,2.639,BAJO
10855545,CANDIDATE,37.537859,6.513,269.0,1.77,0.089,583.0,1.082,BAJO
9304976,CANDIDATE,54.6957124,6.89,1096.0,3.28,0.088,405.0,0.757,BAJO
3764879,CANDIDATE,1.306984786,1.194,302.1,18.33,0.087,1754.0,1.026,BAJO
7416306,CANDIDATE,137.396194,17.61,155.4,3.38,0.086,517.0,2.655,BAJO
4157325,CANDIDATE,24.8434837,4.8,217.4,1.58,0.085,625.0,1.022,BAJO
5098334,CANDIDATE,400.11482,12.37,113.4,0.95,0.067,226.0,0.911,BAJO
6350031,CANDIDATE,5.1779065,5.366,129.5,2.93,0.059,1636.0,2.589,BAJO
6119141,CANDIDATE,29.0726293,2.516,439.6,2.32,0.056,614.0,1.042,BAJO
3532985,CANDIDATE,5.288547653,3.2646,2185.3,55.28,0.049,2333.0,9.169,BAJO
7204233,CANDIDATE,33.3037881,3.003,272.4,1.14,0.048,422.0,0.713,BAJO
2837111,CANDIDATE,3.71840884,3.611,77.2,0.84,0.047,1184.0,0.96,BAJO
5008501,CANDIDATE,0.968026356,0.7143,212.7,1.78,0.045,2167.0,1.193,BAJO
9654875,CANDIDATE,1.34145255,7.502,26.6,1.31,0.036,3015.0,2.389,BAJO
11176166,CANDIDATE,4.2742605,2.687,263.8,1.88,0.036,1326.0,1.148,BAJO
11599937,CANDIDATE,37.6259039,3.91,411.0,1.81,0.024,519.0,0.871,BAJO
11404644,CANDIDATE,5.902596818,5.5711,54894.0,25.8,0.019,1123.0,1.094,BAJO
12254688,CANDIDATE,62.6825769,2.327,398.9,39.8,0.015,916.0,3.101,BAJO
5551672,CANDIDATE,2.184437698,1.0422,1546.8,0.94,0.013,529.0,0.25,BAJO
4851530,CANDIDATE,23.11707222,3.9948,2407.5,4.37,0.011,548.0,0.796,BAJO
10811496,CANDIDATE,19.89913995,1.7822,10829.0,14.6,0.0,638.0,0.868,BAJO
4936180,CANDIDATE,4.64090031,35.512,2450.6,30.09,0.0,1155.0,0.826,BAJO
6599919,CANDIDATE,13.61014819,2.594,5732.9,19.02,0.0,733.0,0.903,BAJO
7031517,CANDIDATE,12.940668656,2.4845,42450.0,22.94,0.0,723.0,0.809,BAJO
11502218,CANDIDATE,3.9886021,1.7376,673.5,34.39,0.0,3145.0,13.652,BAJO
11013201,CANDIDATE,7.82187328,3.8417,42.2,2.78,0.0,2101.0,4.24,BAJO
9032900,CANDIDATE,67.5923754,12.249,4158.1,12.1,0.0,588.0,1.744,BAJO
3554031,CANDIDATE,14.8623076,3.161,840.0,1.57,0.0,454.0,0.554,BAJO
10149023,CANDIDATE,9.95639775,5.615,510.5,28.15,0.0,905.0,1.053,BAJO
8616873,CANDIDATE,0.576078683,1.63253,10085.0,23.23,0.0,1982.0,0.816,BAJO
4760746,CANDIDATE,15.068060768,3.3011,19387.0,16.43,0.0,742.0,0.96,BAJO
6620003,CANDIDATE,1.714274727,2.06728,28460.0,25.0,0.0,827.0,0.535,BAJO
8046659,CANDIDATE,31.56904354,2.6364,4229.4,11.18,0.0,575.0,0.998,BAJO
10153011,CANDIDATE,83.09708021,9.2639,15860.0,13.83,0.0,329.0,0.636,BAJO
9932970,CANDIDATE,52.971584,3.4632,3882.6,29.02,0.0,402.0,0.789,BAJO
11702948,CANDIDATE,9.771462706,1.767,6933.2,10.15,0.0,799.0,0.853,BAJO
4178389,CANDIDATE,23.210509958,3.09802,28737.0,21.19,0.0,595.0,0.809,BAJO
8053552,CANDIDATE,29.481061268,3.6636,11871.0,16.61,0.0,571.0,0.901,BAJO
10602291,CANDIDATE,20.92735802,3.4256,8091.0,17.36,0.0,735.0,1.109,BAJO
2437505,CANDIDATE,21.47642727,5.5498,348130.0,59.5,0.0,655.0,1.0,BAJO
5716763,CANDIDATE,1.28132831,0.9157,525.5,4.52,0.0,2215.0,1.596,BAJO
12416987,CANDIDATE,119.0833042,2.558,2951.0,22.19,0.0,240.0,0.623,BAJO
5642620,CANDIDATE,75.8580035,5.382,1148.4,2.72,0.0,281.0,0.614,BAJO
8326342,CANDIDATE,14.4079035,2.524,3058.0,23.4,0.0,624.0,0.728,BAJO
9541295,CANDIDATE,0.536650319,2.383,41.9,1.35,0.0,3195.0,2.0,BAJO
3219643,CANDIDATE,24.3367026,2.539,551.1,1.95,0.0,526.0,0.806,BAJO
9214713,CANDIDATE,809.0141881,8.3017,16311.0,14.38,0.0,216.0,1.047,BAJO
9119458,CANDIDATE,11.53029332,1.8385,1209.3,3.98,0.0,873.0,1.152,BAJO
11824222,CANDIDATE,15.84132627,1.8215,31083.0,16.84,0.0,575.0,0.702,BAJO
9008220,CANDIDATE,9.391039263,2.8386,2895.6,11.73,0.0,1068.0,1.498,BAJO
9955262,CANDIDATE,77.4794704,10.1151,1237.0,10.33,0.0,778.0,2.909,BAJO
6879865,CANDIDATE,19.193103549,2.5425,6807.3,12.23,0.0,656.0,0.892,BAJO
9552608,CANDIDATE,9.250572762,3.6373,1039.5,96.08,0.0,1966.0,3.294,BAJO
5596440,CANDIDATE,10.47490332,33.7939,1170.2,15.45,0.0,1567.0,3.232,BAJO
1025986,CANDIDATE,275.07365,3.37,228.9,1.86,0.0,303.0,1.187,BAJO
12251650,CANDIDATE,17.761998411,2.4644,24177.0,14.25,0.0,538.0,0.669,BAJO
2569995,CANDIDATE,80.84069,8.567,9326.0,15.11,0.0,500.0,1.597,BAJO
5688683,CANDIDATE,4.44902309,1.373,88.9,0.55,0.0,699.0,0.603,BAJO
9642018,CANDIDATE,0.505111993,0.4053,212.8,1.58,0.0,1886.0,0.783,BAJO
12734396,CANDIDATE,200.721168,9.91,822.5,3.32,0.0,327.0,1.17,BAJO
12509829,CANDIDATE,0.888478095,1.5312,340.4,1.51,0.0,1665.0,0.806,BAJO
8320630,CANDIDATE,19.254536,4.754,186.0,1.32,0.0,625.0,0.868,BAJO
6690171,CANDIDATE,85.0624157,4.6964,41901.0,21.26,0.0,355.0,0.875,BAJO
5384713,CANDIDATE,60.32668824,1.6864,3146.7,4.98,0.0,240.0,0.529,BAJO
5460434,CANDIDATE,50.563697,5.381,50.5,1.57,0.0,761.0,2.022,BAJO
2975770,CANDIDATE,369.069345,5.832,945.9,3.07,0.0,197.0,0.778,BAJO
6025124,CANDIDATE,26.83771808,1.6162,8512.0,12.68,0.0,658.0,1.069,BAJO
9267996,CANDIDATE,19.6001405,8.613,282.0,2.08,0.0,676.0,0.932,BAJO
11547869,CANDIDATE,10.72725536,1.7541,56197.0,12.85,0.0,307.0,0.268,BAJO
8308347,CANDIDATE,164.950399,30.86,24493.0,11.23,0.0,252.0,0.664,BAJO
8323764,CANDIDATE,6.714247798,3.3304,32213.0,14.78,0.0,809.0,0.8,BAJO
4075067,CANDIDATE,17.7476059,5.066,877.0,146.63,0.0,1998.0,4.832,BAJO
7813039,CANDIDATE,141.73403059,1.5851,7736.4,10.3,0.0,329.0,0.918,BAJO
4147444,CANDIDATE,1.803697292,1.5922,69.7,1.0,0.0,1783.0,1.166,BAJO
5769943,CANDIDATE,1.013774136,1.2774,33878.0,18.59,0.0,827.0,0.389,BAJO
8780959,CANDIDATE,18.577903,20.11,99.8,1.36,0.0,879.0,1.345,BAJO
9574614,CANDIDATE,0.982090079,1.44892,5396.7,29.95,0.0,1568.0,0.742,BAJO
7051984,CANDIDATE,0.339069751,1.1516,53.2,2.09,0.0,3653.0,2.183,BAJO
3345675,CANDIDATE,120.00336404,3.3803,39596.0,15.08,0.0,240.0,0.668,BAJO
4947556,CANDIDATE,141.608555,7.685,1263.1,2.98,0.0,290.0,0.844,BAJO
9084778,CANDIDATE,0.592243731,1.386,3992.4,6.77,0.0,1551.0,0.591,BAJO
6367663,CANDIDATE,3.781123,8.15,90.4,1.16,0.0,1421.0,1.216,BAJO
6594945,CANDIDATE,188.954072,14.17,166.5,2.46,0.0,468.0,1.899,BAJO
6634112,CANDIDATE,9.942228056,2.45451,31068.0,22.15,0.0,740.0,0.843,BAJO
5734702,CANDIDATE,392.47291,7.867,345.6,5.46,0.0,442.0,2.704,BAJO
3355104,CANDIDATE,47.0628978,1.545,1647.0,4.1,0.0,483.0,0.897,BAJO
6067545,CANDIDATE,550.86514,14.548,346.5,2.06,0.0,238.0,1.115,BAJO
5094412,CANDIDATE,276.879492,3.779,1762.0,11.67,0.0,260.0,0.966,BAJO
10470779,CANDIDATE,495.854189,8.65,548.6,2.41,0.0,230.0,1.044,BAJO
10552151,CANDIDATE,525.757041,4.995,830.2,11.07,0.0,372.0,3.931,BAJO
9962595,CANDIDATE,11.374442708,2.30694,27905.0,22.86,0.0,687.0,0.808,BAJO
8439618,CANDIDATE,558.21886,13.556,1539.4,3.1,0.0,198.0,0.794,BAJO
11615258,CANDIDATE,367.07446,5.887,368.3,2.15,0.0,287.0,1.116,BAJO
12253490,CANDIDATE,19.159760875,3.10166,32491.0,25.24,0.0,424.0,0.516,BAJO
5384713,CANDIDATE,14.1502311,1.503,208.1,0.74,0.0,390.0,0.529,BAJO
8822421,CANDIDATE,1.645319649,1.635,1082.0,2.46,0.0,1296.0,0.756,BAJO
9153823,CANDIDATE,1.444486083,1.437,980.7,1.73,0.0,1051.0,0.559,BAJO
6975129,CANDIDATE,37.8404232,6.408,232.6,1.76,0.0,607.0,1.149,BAJO
11968463,CANDIDATE,86.431871,7.374,415.1,2.85,0.0,464.0,1.112,BAJO
5792202,CANDIDATE,269.306232,14.931,1708.0,24.0,0.0,235.0,0.817,BAJO
5792202,CANDIDATE,499.47338,12.248,1662.0,3.71,0.0,191.0,0.817,BAJO
9418619,CANDIDATE,6.150251376,1.68923,2128.7,100.03,0.0,2251.0,2.867,BAJO
9518710,CANDIDATE,0.954388314,6.26,57.2,2.27,0.0,3406.0,2.785,BAJO
6372268,CANDIDATE,5.22422449,4.56,,,0.0,,,BAJO
3548622,CANDIDATE,569.45051,9.63,425.4,1.96,0.0,225.0,0.947,BAJO
11182260,CANDIDATE,1.291964282,1.8378,28640.0,10.97,0.0,1249.0,0.638,BAJO
4862625,CANDIDATE,541.742985,10.47,1038.6,3.39,0.0,248.0,1.047,BAJO
10907307,CANDIDATE,277.25118,8.742,1517.4,5.02,0.0,304.0,1.048,BAJO
6114140,CANDIDATE,0.933745798,6.447,613.8,3.45,0.0,2097.0,1.087,BAJO
9899345,CANDIDATE,1.33199285,4.33,,,0.0,,,BAJO
5115978,CANDIDATE,1.028436523,1.8606,8098.0,72.77,,1947.0,0.99,BAJO
10460629,CANDIDATE,856.672115,23.144,858.1,3.87,,242.0,1.309,BAJO
10287723,CANDIDATE,129995.7784,9.408,1474.9,2.99,,25.0,0.726,BAJO
10743597,CANDIDATE,16.15811112,6.049,2319.8,86.13,,660.0,0.874,BAJO
3644071,CANDIDATE,1295.362215,28.297,8708.0,57.82,,169.0,1.048,BAJO
3447722,CANDIDATE,1.00861677,0.91,,,,,,BAJO
8240904,CANDIDATE,92.77779,6.64,359.0,1.92,,410.0,1.019,BAJO
3756801,CANDIDATE,422.917678,31.274,1367.7,5.89,,292.0,1.444,BAJO
3230491,CANDIDATE,1500.0,7.109,9592.0,9.8,,139.0,0.76,BAJO
2162635,CANDIDATE,1500.1406772,25.727,4129.9,18.35,,206.0,2.283,BAJO
10794087,CANDIDATE,12.37679312,3.85,,,,,,BAJO
11336883,CANDIDATE,54.325574,9.86,44.2,0.76,,545.0,1.137,BAJO
11336883,CANDIDATE,20.01959599,7.0,,,,,,BAJO
3962440,CANDIDATE,700.00298217,7.6525,3245.9,6.43,,238.0,1.118,BAJO
3534076,CANDIDATE,272.0868353,2.7145,5572.0,5.95,,251.0,0.791,BAJO
7363829,CANDIDATE,384.02570682,14.56,,,,,,BAJO
11342550,CANDIDATE,1693.6636225,22.604,9515.3,10.23,,157.0,1.021,BAJO
7199906,CANDIDATE,220.65651253,7.82,,,,,,BAJO
10749128,CANDIDATE,9.9824036,1.09,83.9,1.17,,966.0,1.139,BAJO
11153121,CANDIDATE,6.33027476,3.67,89.2,1.02,,1046.0,1.07,BAJO
5299459,CANDIDATE,23.3397956,1.923,125.1,1.23,,653.0,1.084,BAJO
4932442,CANDIDATE,5.91393977,0.562,84.0,1.07,,1112.0,1.129,BAJO
5526717,CANDIDATE,8.51170088,2.9,,,,,,BAJO
9411166,CANDIDATE,15.09521323,3.41,,,,,,BAJO
8160953,CANDIDATE,86.049055,29.28,429.9,2.06,,410.0,0.997,BAJO
10005788,CANDIDATE,6.73679732,2.36,,,,,,BAJO
11656918,CANDIDATE,17.1181036,1.29,167.7,1.22,,654.0,0.929,BAJO
7033233,CANDIDATE,65.18703725,5.44,,,,,,BAJO
3734418,CANDIDATE,6.6254781,2.358,122.0,0.9,,828.0,0.832,BAJO
10518424,CANDIDATE,6.7445683,3.813,86.6,0.86,,983.0,0.923,BAJO
5602588,CANDIDATE,6.3143447,2.796,191.4,1.34,,1012.0,0.969,BAJO
8892157,CANDIDATE,86.130534,3.321,285.2,1.47,,391.0,0.876,BAJO
4247991,CANDIDATE,191.86419296,4.9,,,,,,BAJO
4247991,CANDIDATE,13.72549689,7.62,,,,,,BAJO
10026544,CANDIDATE,176.331289,13.89,109.8,2.38,,505.0,2.251,BAJO
6185476,CANDIDATE,17.65737838,3.509,2155.7,2.45,,350.0,0.47,BAJO
5546761,CANDIDATE,15.40877383,3.49,,,,,,BAJO
8872048,CANDIDATE,58.35512552,8.45,,,,,,BAJO
6041734,CANDIDATE,6.95787,4.537,182.3,1.39,,1047.0,1.025,BAJO
11030475,CANDIDATE,9.4907638,2.713,197.4,1.05,,704.0,0.746,BAJO
11391755,CANDIDATE,2.121023807,0.3673,263.9,5.75,,1573.0,1.112,BAJO
9088780,CANDIDATE,33.18089453,15.24,,,,,,BAJO
8240617,CANDIDATE,176.845697,3.812,431.6,42.05,,291.0,0.797,BAJO
9959492,CANDIDATE,11.682369,2.71,234.5,1.45,,802.0,0.889,BAJO
11709124,CANDIDATE,934.09418462,17.489,8709.6,7.89,,177.0,0.832,BAJO
7619236,CANDIDATE,562.1725914,9.8841,5877.8,10.9,,241.0,1.289,BAJO
8505215,CANDIDATE,2190.7010353,19.891,1874.2,3.12,,109.0,0.736,BAJO
6871071,CANDIDATE,11.9294568,3.193,132.3,1.05,,797.0,0.9,BAJO
8282651,CANDIDATE,4.16288745,0.678,391.7,1.32,,763.0,0.651,BAJO
7758018,CANDIDATE,363.41165,14.79,961.7,3.14,,263.0,0.999,BAJO
5436161,CANDIDATE,0.644322147,0.893,1076.6,24.39,,1592.0,0.612,BAJO
2859893,CANDIDATE,333.03842,5.948,1260.0,3.19,,247.0,0.903,BAJO
8240790,CANDIDATE,369.13236,10.34,215.9,2.14,,328.0,1.449,BAJO
9834731,CANDIDATE,7.2929891,4.053,72.5,0.73,,904.0,0.856,BAJO
8482059,CANDIDATE,349.41047,15.02,652.8,2.41,,253.0,0.945,BAJO
6937529,CANDIDATE,3.98167088,3.609,44.7,0.79,,1356.0,1.173,BAJO
9202434,CANDIDATE,173.2578372,2.027,687.0,117.29,,376.0,1.162,BAJO
2576962,CANDIDATE,309.25581,10.72,421.4,2.18,,287.0,1.057,BAJO
7820699,CANDIDATE,364.08733,14.09,372.0,1.39,,211.0,0.727,BAJO
9007151,CANDIDATE,330.906041,3.846,740.0,2.05,,225.0,0.769,BAJO
9837828,CANDIDATE,6.80899076,2.077,1192.0,89.29,,795.0,0.854,BAJO
9775385,CANDIDATE,45.163025,7.03,130.3,2.35,,886.0,2.015,BAJO
4953173,CANDIDATE,31.183688,6.14,139.8,3.21,,876.0,2.407,BAJO
9005321,CANDIDATE,384.6961,6.167,787.0,1.78,,157.0,0.623,BAJO
3245969,CANDIDATE,11.39110963,2.749,593.4,1.9,,632.0,0.76,BAJO
8973285,CANDIDATE,7.4213444,2.361,315.9,1.73,,953.0,0.973,BAJO
8328916,CANDIDATE,6.07855,3.408,102.7,1.14,,1115.0,1.114,BAJO
11973517,CANDIDATE,0.903763067,0.562,267.5,1.08,,1254.0,0.651,BAJO
7345248,CANDIDATE,5.66494448,4.173,46.0,0.78,,1134.0,1.13,BAJO
11804437,CANDIDATE,449.01499,12.58,94.2,1.04,,258.0,1.068,BAJO
7692248,CANDIDATE,17.99562529,0.871,1068.0,28.98,,701.0,0.959,BAJO
9702945,CANDIDATE,3.51413723,3.919,32.7,0.69,,1267.0,0.989,BAJO
10065053,CANDIDATE,409.87844,10.58,647.1,2.72,,264.0,1.064,BAJO
10000162,CANDIDATE,409.38645,13.78,531.5,1.78,,197.0,0.799,BAJO
3128552,CANDIDATE,6.13074243,2.84,146.1,1.26,,916.0,0.833,BAJO
7296438,CANDIDATE,173.92851338,2.64,,,,,,BAJO
9605552,CANDIDATE,9.3210841,1.81,294.2,0.61,,394.0,0.35,BAJO
3968809,CANDIDATE,411.8969,6.203,502.8,2.61,,279.0,1.144,BAJO
3974928,CANDIDATE,127.671711,2.637,450.1,5.52,,519.0,2.633,BAJO
4063943,CANDIDATE,115.23145073,2.01,,,,,,BAJO
4071638,CANDIDATE,349.58811,5.052,373.3,134.79,,1351.0,74.32,BAJO
